,Num_Acc,mois,hrmn,lum,agg,int,atm,lat,long
48976,201800048977,8,1520,1,1,1,1.0,44.85774,-0.6622
48977,201800048978,8,2217,5,1,1,1.0,44.8067,-0.53186
48978,201800048979,8,1135,1,1,1,1.0,44.87176,-0.50571
48979,201800048980,8,1915,1,1,1,1.0,44.774,-0.55633
48980,201800048981,8,1525,1,1,1,1.0,44.85835,-0.50458
48981,201800048982,8,240,5,1,1,1.0,44.87566,-0.50778
48982,201800048983,8,1515,1,1,1,1.0,44.90801,-0.48816
48983,201800048984,8,1620,1,1,1,1.0,44.83393,-0.67645
48984,201800048985,9,1900,1,1,1,1.0,44.78213,-0.58451
48985,201800048986,9,2000,1,1,1,1.0,44.75192,-0.69237
48986,201800048987,9,815,1,1,1,1.0,44.74595,-0.53882
48987,201800048988,9,2015,1,1,1,1.0,44.80896,-0.52563
48988,201800048989,9,1430,1,1,1,1.0,44.77617,-0.55769
48989,201800048990,9,1645,1,1,1,1.0,44.76467,-0.67279
48990,201800048991,9,815,1,1,1,1.0,44.863,-0.65645
48991,201800048992,9,1735,1,1,1,1.0,44.76124,-0.67822
48992,201800048993,9,715,2,1,1,1.0,44.86098,-0.50419
48993,201800048994,9,920,1,1,1,1.0,44.80685,-0.52874
48994,201800048995,9,815,1,1,1,1.0,44.81949,-0.5201
48995,201800048996,9,855,1,1,1,1.0,44.7858,-0.594
48996,201800048997,9,700,4,1,1,1.0,44.90675,-0.4918
48997,201800048998,9,727,2,1,1,1.0,44.88846,-0.50485
48998,201800048999,9,754,1,1,1,1.0,44.8114,-0.5222
48999,201800049000,9,1525,1,1,1,1.0,44.78675,-0.59644
49000,201800049001,9,645,5,1,1,1.0,44.78212,-0.54357
49001,201800049002,9,1800,1,1,1,1.0,44.78813,-0.54102
49002,201800049003,9,1255,1,1,1,2.0,44.82895,-0.67552
49003,201800049004,9,1430,1,1,1,2.0,44.87086,-0.64279
49004,201800049005,9,2340,3,1,1,1.0,44.67789,-0.48483
49005,201800049006,9,1555,1,1,1,1.0,44.89084,-0.50247
49006,201800049007,9,810,1,1,1,1.0,44.88247,-0.62326
49007,201800049008,9,755,1,1,1,1.0,44.83718,-0.67632
49008,201800049009,9,900,1,1,1,1.0,44.78014,-0.57607
49009,201800049010,9,900,1,1,1,1.0,44.88988,-0.61125
49010,201800049011,9,1000,1,1,1,1.0,44.84845,-0.50326
49011,201800049012,9,655,3,1,1,1.0,44.6699,-0.47113
49012,201800049013,9,720,2,1,1,5.0,44.73855,-0.53456
49013,201800049014,9,1805,1,1,1,1.0,44.88855,-0.59164
49014,201800049015,9,1915,1,1,1,1.0,44.80907,-0.52545
49015,201800049016,9,2035,5,1,1,1.0,44.9083,-0.49063
49016,201800049017,10,800,2,1,1,1.0,44.82298,-0.51305
49017,201800049018,10,1440,1,1,1,1.0,44.78947,-0.61978
49018,201800049019,10,1705,1,1,1,1.0,44.83877,-0.67555
49019,201800049020,10,645,4,1,1,1.0,44.84057,-0.67441
49020,201800049021,10,1544,1,1,1,1.0,44.88378,-0.55733
49021,201800049022,10,1900,1,1,1,2.0,44.79381,-0.53975
49022,201800049023,10,2020,2,1,1,1.0,44.7701,-0.66234
49023,201800049024,10,1725,2,1,1,1.0,44.78912,-0.62135
49024,201800049025,10,740,2,1,1,1.0,44.92591,-0.47238
49025,201800049026,10,1505,1,1,1,1.0,44.78376,-0.63134
49026,201800049027,10,945,1,1,1,1.0,44.74767,-0.53982
49027,201800049028,10,730,1,1,1,1.0,44.89147,-0.50168
49028,201800049029,10,2252,5,1,1,1.0,44.88169,-0.54684
49029,201800049030,10,530,5,1,1,1.0,44.80386,-0.53286
49030,201800049031,10,1823,1,1,1,1.0,44.82273,-0.51361
49031,201800049032,10,1725,1,1,1,1.0,44.84347,-0.5017
49032,201800049033,10,1550,1,1,1,1.0,44.91286,-0.48293
49033,201800049034,10,1750,1,1,1,1.0,44.88545,-0.56364
49034,201800049035,10,530,4,1,1,1.0,44.76108,-0.67882
49035,201800049036,10,1415,1,1,1,3.0,44.85933,-0.66091
49036,201800049037,10,1500,1,1,1,1.0,44.78213,-0.58389
49037,201800049038,10,1220,1,1,1,2.0,44.81063,-0.52154
49038,201800049039,11,1540,1,1,1,1.0,44.87787,-0.509
49039,201800049040,11,2340,5,1,1,1.0,44.87924,-0.53387
49040,201800049041,11,1725,1,1,1,1.0,44.68409,-0.49024
49041,201800049042,11,705,5,1,1,1.0,44.85328,-0.50527
49042,201800049043,11,1715,1,1,1,1.0,44.69292,-0.49545
49043,201800049044,11,840,1,1,1,2.0,44.92671,-0.47183
49044,201800049045,11,1815,3,1,1,2.0,44.88929,-0.61744
49045,201800049046,11,1915,4,1,1,1.0,44.85162,-0.50448
49046,201800049047,11,610,3,1,1,1.0,44.73111,-0.53015
49047,201800049048,11,1810,2,1,1,1.0,44.78953,-0.61683
49048,201800049049,11,1810,3,1,1,1.0,44.88479,-0.56142
49049,201800049050,11,940,1,1,1,1.0,44.86609,-0.65128
49050,201800049051,11,1255,1,1,1,1.0,44.8048,-0.53175
49051,201800049052,11,230,3,1,1,1.0,44.73115,-0.53019
49052,201800049053,11,850,1,1,1,1.0,44.79555,-0.53964
49053,201800049054,11,1945,4,1,1,2.0,44.78964,-0.61489
49054,201800049055,11,1905,3,1,1,1.0,44.86008,-0.65968
49055,201800049056,11,1845,3,1,1,1.0,44.75345,-0.69008
49056,201800049057,11,635,3,1,1,1.0,44.93581,-0.46748
49057,201800049058,11,830,1,1,1,1.0,44.79662,-0.53836
49058,201800049059,11,908,1,1,1,1.0,44.86959,-0.50481
49059,201800049060,11,1000,1,1,1,1.0,44.84734,-0.50281
49060,201800049061,11,1920,5,1,1,1.0,44.88313,-0.55407
49061,201800049062,11,1530,1,1,1,1.0,44.99168,-0.42692
49062,201800049063,11,2150,3,1,1,1.0,44.78178,-0.54408
49063,201800049064,11,850,1,1,1,2.0,44.86741,-0.6492
49064,201800049065,11,2040,5,1,1,1.0,44.87699,-0.50882
49065,201800049066,11,830,1,1,1,1.0,44.8833,-0.55513
49066,201800049067,11,1855,5,1,1,1.0,44.78991,-0.61431
49067,201800049068,11,925,1,1,1,1.0,44.85851,-0.50448
49068,201800049069,11,1240,1,1,1,1.0,44.73319,-0.72181
49069,201800049070,11,1750,2,1,1,1.0,44.84666,-0.67001
49070,201800049071,11,900,1,1,1,1.0,44.78116,-0.63655
49071,201800049072,11,1910,5,1,1,1.0,44.78893,-0.62293
49072,201800049073,11,2050,3,1,1,3.0,44.70805,-0.51112
49073,201800049074,11,1500,1,1,1,1.0,44.74723,-0.53958
49074,201800049075,12,530,4,1,1,1.0,44.96587,-0.43942
49075,201800049076,12,2025,5,1,1,2.0,44.88272,-0.5213
49076,201800049077,12,2245,5,1,1,2.0,44.88318,-0.55404
49077,201800049078,12,815,2,1,1,2.0,44.86681,-0.5041
49078,201800049079,12,20,4,1,1,1.0,44.84737,-0.50276
49079,201800049080,12,1520,1,1,1,1.0,44.88504,-0.5117
49080,201800049081,12,1910,5,1,1,1.0,44.77781,-0.56259
49081,201800049082,12,1800,5,1,1,1.0,44.88321,-0.5544
49082,201800049083,12,915,1,1,1,1.0,44.88979,-0.60713
49083,201800049084,12,130,5,1,1,1.0,44.88227,-0.54979
49084,201800049085,12,810,2,1,1,1.0,44.75633,-0.68567
49085,201800049086,12,830,2,1,1,1.0,44.87857,-0.6298
49086,201800049087,12,1800,5,1,1,8.0,44.77814,-0.56584
49087,201800049088,12,2345,4,1,1,1.0,44.88873,-0.59464
49088,201800049089,12,755,2,1,1,1.0,44.89567,-0.49714
49089,201800049090,12,810,1,1,1,1.0,44.77819,-0.55564
49090,201800049091,12,1300,1,1,1,1.0,44.7888,-0.54079
49091,201800049092,12,1845,3,1,1,1.0,44.84726,-0.66951
49092,201800049093,12,2115,4,1,1,1.0,44.86054,-0.50421
49093,201800049094,12,1015,1,1,1,1.0,44.7601,-0.54662
49094,201800049095,12,1040,1,1,1,1.0,44.76401,-0.67379
49095,201800049096,12,1100,1,1,1,1.0,44.94582,-0.46576
49096,201800049097,12,30,3,1,1,1.0,44.99452,-0.42681
49097,201800049098,12,800,2,1,1,1.0,44.87623,-0.5081
49098,201800049099,12,845,1,1,1,2.0,44.83389,-0.67648
49099,201800049100,12,1255,1,1,1,3.0,44.77855,-0.55651
49100,201800049101,12,1,5,1,1,2.0,44.87829,-0.50921
49101,201800049102,12,745,2,1,1,2.0,44.9176,-0.47719
49102,201800049103,12,745,2,1,1,1.0,44.88211,-0.51124
49103,201800049104,12,820,1,1,1,1.0,44.88211,-0.51124
49104,201800049105,12,1555,1,1,1,1.0,44.77752,-0.56076
49105,201800049106,12,905,1,1,1,1.0,44.80396,-0.66207
49106,201800049107,12,1910,3,1,1,2.0,44.88812,-0.61949
49107,201800049108,12,1810,5,1,1,1.0,44.78267,-0.58379
49108,201800049109,12,1830,3,1,1,3.0,44.85083,-0.66701
49109,201800049110,12,2108,4,1,1,2.0,44.81154,-0.67187
49110,201800049111,12,110,5,1,1,5.0,44.88481,-0.51261
49111,201800049112,12,1525,1,1,1,1.0,44.78969,-0.60481
49112,201800049113,12,1610,1,1,1,1.0,44.92001,-0.47591
49113,201800049114,1,417,4,1,1,1.0,,
49114,201800049115,1,1140,1,1,1,2.0,48.59247,7.73677
49115,201800049116,2,730,2,1,1,1.0,48.59222,7.67913
49116,201800049117,2,1100,1,1,1,1.0,48.60123,7.73405
49117,201800049118,2,1800,2,1,1,1.0,48.61905,7.72588
49118,201800049119,2,1406,1,1,1,1.0,48.54858,7.7298
49119,201800049120,2,840,1,1,1,1.0,48.58751,7.71119
49120,201800049121,2,1750,2,1,9,1.0,48.52814,7.68959
49121,201800049122,3,1450,1,1,1,1.0,48.53601,7.70771
49122,201800049123,3,1515,1,1,1,8.0,48.5819,7.724
49123,201800049124,3,1055,1,1,1,1.0,48.56344,7.73323
49124,201800049125,3,655,1,1,1,1.0,48.59678,7.74125
49125,201800049126,3,1330,1,1,1,1.0,48.58629,7.72643
49126,201800049127,3,2215,3,1,1,1.0,,
49127,201800049128,3,1515,1,1,9,2.0,48.50686,7.69588
49128,201800049129,4,900,1,1,1,1.0,48.64268,7.73143
49129,201800049130,4,1745,1,1,1,7.0,48.59168,7.68334
49130,201800049131,4,1930,1,1,1,1.0,48.49825,7.74085
49131,201800049132,4,1135,1,1,1,1.0,48.62505,7.72541
49132,201800049133,4,1730,1,1,1,1.0,48.53733,7.71549
49133,201800049134,4,710,1,1,1,1.0,48.55361,7.7325
49134,201800049135,4,1530,1,1,1,1.0,48.53153,7.69554
49135,201800049136,4,1200,1,1,1,1.0,48.50325,7.69379
49136,201800049137,4,1720,1,1,1,1.0,48.59396,7.74441
49137,201800049138,5,2025,1,1,1,1.0,48.56091,7.73347
49138,201800049139,5,810,1,1,1,1.0,48.58636,7.71867
49139,201800049140,5,1900,1,1,1,1.0,48.5051,7.69523
49140,201800049141,5,1500,1,1,1,1.0,48.58264,7.72399
49141,201800049142,5,1630,1,1,1,1.0,48.57984,7.72453
49142,201800049143,5,835,1,1,1,1.0,48.54628,7.72784
49143,201800049144,5,1320,1,1,1,1.0,48.54476,7.73134
49144,201800049145,5,1205,1,1,1,1.0,48.57127,7.72894
49145,201800049146,5,1645,1,1,1,1.0,48.52705,7.68091
49146,201800049147,6,1400,1,2,1,1.0,48.5843,7.72394
49147,201800049148,6,1745,1,1,1,8.0,48.31374,7.40513
49148,201800049149,6,2123,2,1,1,1.0,48.53,7.71
49149,201800049150,6,1820,1,1,1,1.0,48.61472,7.7266
49150,201800049151,6,850,1,1,1,1.0,48.52673,7.69477
49151,201800049152,6,1455,1,1,1,1.0,48.52868,7.69397
49152,201800049153,6,1647,1,1,1,7.0,48.56556,7.73286
49153,201800049154,6,1730,1,1,1,1.0,48.60041,7.73558
49154,201800049155,6,1325,1,1,1,1.0,48.53597,7.70832
49155,201800049156,6,1600,1,1,1,1.0,48.57996,7.72428
49156,201800049157,7,1810,1,1,1,1.0,48.64325,7.73194
49157,201800049158,7,2155,3,1,1,1.0,48.56401,7.73303
49158,201800049159,8,1810,1,1,9,1.0,48.50357,7.69374
49159,201800049160,8,1630,1,1,9,1.0,48.503,7.6936
49160,201800049161,8,1755,1,1,1,1.0,45.54284,7.7237
49161,201800049162,8,2320,3,1,1,1.0,48.57458,7.73058
49162,201800049163,9,1123,1,1,1,1.0,48.5269,7.67858
49163,201800049164,9,1415,1,1,1,1.0,48.53,7.7
49164,201800049165,9,2130,3,1,1,1.0,48.59091,7.734
49165,201800049166,9,1041,1,1,1,1.0,48.52479,7.69557
49166,201800049167,10,1626,1,1,1,1.0,48.57711,7.72692
49167,201800049168,10,310,3,1,1,1.0,48.63765,7.72753
49168,201800049169,10,1035,1,2,1,1.0,48.50376,7.69418
49169,201800049170,10,1035,1,1,1,1.0,48.5359,7.7063
49170,201800049171,11,700,1,1,1,1.0,48.53425,7.70021
49171,201800049172,11,713,2,1,9,1.0,48.583,7.4505
49172,201800049173,11,1415,1,1,1,1.0,48.54401,7.7337
49173,201800049174,11,957,1,1,1,1.0,48.60988,7.72694
49174,201800049175,11,745,1,1,1,2.0,48.57448,7.73047
49175,201800049176,11,1735,3,1,1,1.0,48.57075,7.73934
49176,201800049177,11,1853,3,1,1,1.0,48.61103,7.7268
49177,201800049178,11,2010,4,1,1,2.0,48.54383,7.72466
49178,201800049179,12,1645,3,1,1,2.0,48.63605,7.72538
49179,201800049180,12,1350,1,1,1,1.0,48.56683,7.7324
49180,201800049181,12,1925,3,1,1,2.0,48.35038,7.43289
49181,201800049182,12,450,3,1,1,5.0,48.57095,7.73546
49182,201800049183,12,1500,1,1,1,1.0,48.50264,7.72007
49183,201800049184,12,720,3,1,1,1.0,48.52459,7.65881
49184,201800049185,12,1340,1,1,1,1.0,48.58931,7.73082
49185,201800049186,12,1445,1,1,1,1.0,48.52469,7.6956
49186,201800049187,12,1800,4,1,1,1.0,48.5876,7.71138
49187,201800049188,12,1215,1,1,9,2.0,48.54697,7.72676
49188,201800049189,1,1700,2,1,1,2.0,48.6505,5.87478
49189,201800049190,1,1840,3,1,1,1.0,48.6573,6.12637
49190,201800049191,1,1640,1,1,9,1.0,48.6749,5.92232
49191,201800049192,2,1950,3,1,1,1.0,48.64,6.14
49192,201800049193,3,2200,3,1,1,2.0,48.823,6.10276
49193,201800049194,3,1025,1,1,1,2.0,48.61199,6.17691
49194,201800049195,3,845,1,1,1,1.0,48.858,6.088
49195,201800049196,4,800,1,1,1,1.0,48.82304,6.1028
49196,201800049197,4,1800,1,1,1,1.0,48.65612,6.18461
49197,201800049198,5,745,1,1,1,1.0,48.60089,6.33875
49198,201800049199,6,800,1,1,1,1.0,48.62679,6.18378
49199,201800049200,6,1910,1,1,1,1.0,48.638,6.1812
49200,201800049201,6,1535,1,1,1,1.0,48.61835,6.20784
49201,201800049202,7,2030,1,1,1,1.0,48.69358,6.08088
49202,201800049203,7,1735,1,1,1,1.0,48.77917,6.14457
49203,201800049204,6,840,1,1,1,1.0,48.69068,6.03211
49204,201800049205,7,1620,1,1,1,1.0,48.65529,5.88969
49205,201800049206,7,553,3,1,1,1.0,48.67332,5.92017
49206,201800049207,8,750,1,1,1,1.0,48.6306,6.17855
49207,201800049208,8,510,3,1,1,1.0,48.89566,6.10292
49208,201800049209,8,1140,1,1,1,1.0,48.93921,6.1124
49209,201800049210,9,523,3,1,1,1.0,49.93298,6.1118
49210,201800049211,10,1730,1,1,1,1.0,48.61753,6.28882
49211,201800049212,11,1722,3,1,1,3.0,48.73192,6.15919
49212,201800049213,11,1320,1,1,9,1.0,48.64522,6.14474
49213,201800049214,11,600,3,1,1,1.0,48.61544,6.17903
49214,201800049215,11,1005,1,1,1,1.0,48.68406,5.94934
49215,201800049216,1,1701,2,1,1,1.0,49.03787,6.12395
49216,201800049217,1,215,3,1,1,1.0,49.0878,6.16789
49217,201800049218,1,1850,3,1,9,1.0,49.09867,6.11725
49218,201800049219,2,1933,3,1,1,1.0,49.39606,5.94967
49219,201800049220,2,1430,1,1,1,1.0,48.97138,6.10465
49220,201800049221,2,820,1,1,1,1.0,49.14366,6.18474
49221,201800049222,2,1016,1,1,1,4.0,49.34225,5.99383
49222,201800049223,2,1037,1,1,1,1.0,49.43753,6.11706
49223,201800049224,3,945,1,1,1,2.0,49.2441,6.17889
49224,201800049225,3,535,3,1,9,4.0,49.09319,6.1111
49225,201800049226,3,510,3,1,1,1.0,49.35065,5.98488
49226,201800049227,4,125,3,1,1,1.0,49.30853,6.11861
49227,201800049228,4,1315,1,1,1,1.0,49.34995,6.14971
49228,201800049229,4,1900,1,1,1,1.0,49.34951,6.15177
49229,201800049230,4,1608,1,1,1,1.0,49.39265,6.1101
49230,201800049231,5,1537,1,1,1,1.0,49.34995,6.14971
49231,201800049232,5,1305,1,1,9,1.0,49.39949,6.11484
49232,201800049233,5,1815,1,1,1,1.0,49.12976,6.165
49233,201800049234,5,700,1,1,1,1.0,49.37046,5.98216
49234,201800049235,5,50,3,1,1,1.0,49.29875,6.20283
49235,201800049236,6,1705,1,1,1,1.0,49.34787,6.16709
49236,201800049237,6,900,1,1,1,1.0,49.46916,6.12138
49237,201800049238,7,2235,3,1,1,1.0,49.40263,6.11166
49238,201800049239,7,1530,1,1,1,1.0,49.3496,6.1509
49239,201800049240,7,315,3,1,1,1.0,49.17106,6.18017
49240,201800049241,7,1410,1,1,1,1.0,49.34788,6.16838
49241,201800049242,7,1630,1,1,9,1.0,49.29521,6.18068
49242,201800049243,7,920,1,1,1,1.0,49.632,6.622
49243,201800049244,8,2215,3,2,9,1.0,49.1128,6.16619
49244,201800049245,9,1400,1,1,1,2.0,49.1256,6.16058
49245,201800049246,9,844,1,1,1,1.0,49.28333,6.16666
49246,201800049247,9,1755,1,1,1,1.0,49.19387,6.02237
49247,201800049248,9,800,1,1,1,1.0,49.10996,6.23569
49248,201800049249,10,752,2,1,1,1.0,49.4333,6.11667
49249,201800049250,10,320,3,1,1,2.0,49.3664,6.1069
49250,201800049251,11,1200,1,1,1,1.0,49.13022,6.16663
49251,201800049252,11,2000,3,1,1,3.0,49.4247,6.11076
49252,201800049253,11,2240,3,1,1,1.0,49.20006,6.17022
49253,201800049254,11,1730,3,1,1,1.0,49.36159,6.10683
49254,201800049255,11,1735,1,1,9,1.0,49.07388,6.11136
49255,201800049256,12,110,3,1,1,8.0,49.1064,6.1457
49256,201800049257,1,640,5,1,1,1.0,45.41997,4.41039
49257,201800049258,12,700,3,1,9,1.0,45.42063,4.41059
49258,201800049259,12,2250,3,1,1,2.0,45.44683,4.42526
49259,201800049260,1,1430,1,1,1,2.0,45.54304,4.65668
49260,201800049261,2,1000,1,1,1,8.0,45.47965,4.50088
49261,201800049262,2,1335,1,1,1,1.0,45.55137,4.68083
49262,201800049263,2,930,1,1,1,1.0,45.48768,4.32369
49263,201800049264,3,2140,3,1,1,1.0,45.44255,4.42984
49264,201800049265,3,1920,3,1,1,1.0,45.49387,4.31816
49265,201800049266,4,140,3,1,9,1.0,45.49463,4.53225
49266,201800049267,4,1300,1,1,1,1.0,45.45642,4.41043
49267,201800049268,5,1750,1,1,1,1.0,45.43461,4.43045
49268,201800049269,5,2000,2,1,1,1.0,45.54001,4.66001
49269,201800049270,5,1700,1,1,1,1.0,45.55048,4.67931
49270,201800049271,5,1435,1,1,1,1.0,45.45443,4.47989
49271,201800049272,5,845,1,1,1,1.0,45.50256,4.5646
49272,201800049273,5,1330,1,1,1,2.0,45.3967,4.35059
49273,201800049274,5,10,3,1,1,1.0,45.45524,4.41204
49274,201800049275,6,1020,1,1,1,1.0,45.39706,4.35421
49275,201800049276,6,1745,1,1,1,1.0,45.49721,4.55813
49276,201800049277,6,2000,1,1,1,1.0,45.43406,4.4218
49277,201800049278,7,2140,2,1,1,1.0,45.54912,4.67574
49278,201800049279,7,2240,3,1,1,1.0,45.43367,4.41814
49279,201800049280,7,1710,1,1,1,1.0,45.46324,4.40004
49280,201800049281,7,1730,1,1,1,2.0,45.39277,4.32166
49281,201800049282,8,1620,1,1,1,1.0,45.46551,4.37945
49282,201800049283,8,2330,3,1,1,1.0,45.44485,4.46574
49283,201800049284,8,1530,1,1,1,1.0,45.44206,4.46237
49284,201800049285,9,605,3,1,1,1.0,45.4918,4.51899
49285,201800049286,9,1750,1,1,1,1.0,45.43613,4.44383
49286,201800049287,10,1350,1,1,1,1.0,45.5436,4.66141
49287,201800049288,10,1640,1,1,1,1.0,45.57379,4.71525
49288,201800049289,10,630,5,1,1,1.0,45.46348,4.34063
49289,201800049290,10,1620,1,1,1,1.0,45.52943,4.612
49290,201800049291,10,1120,1,1,9,8.0,45.39539,4.34063
49291,201800049292,10,1840,1,1,1,1.0,45.45001,4.42062
49292,201800049293,11,1820,3,1,1,1.0,45.53188,4.28434
49293,201800049294,11,2335,3,1,1,1.0,45.496,4.55645
49294,201800049295,12,1800,3,1,1,1.0,45.4752,4.3599
49295,201800049296,10,715,2,1,1,1.0,45.39538,4.34141
49296,201800049297,12,145,3,1,1,2.0,45.53125,4.61702
49297,201800049298,12,2155,3,1,1,1.0,45.39444,4.33069
49298,201800049299,1,600,5,1,1,1.0,45.75215,4.82051
49299,201800049300,12,1705,3,1,1,1.0,45.749,4.827
49300,201800049301,1,730,2,1,1,2.0,45.71164,4.84345
49301,201800049302,1,1910,3,1,1,1.0,45.6838,4.85413
49302,201800049303,1,1630,1,1,1,1.0,45.71645,4.85009
49303,201800049304,1,1345,1,1,1,1.0,45.75389,4.90792
49304,201800049305,1,310,4,1,1,1.0,45.694,4.84452
49305,201800049306,2,110,3,1,1,3.0,45.48333,4.55591
49306,201800049307,1,600,3,1,1,1.0,45.60105,4.85675
49307,201800049308,1,2150,5,1,1,2.0,45.73618,4.90172
49308,201800049309,12,1045,1,1,1,1.0,45.894,4.926
49309,201800049310,1,1930,3,1,1,2.0,45.78253,4.78238
49310,201800049311,12,750,2,1,1,1.0,45.74042,4.90502
49311,201800049312,1,2140,5,1,1,2.0,45.73712,4.90301
49312,201800049313,1,2000,3,1,1,1.0,45.72788,4.90643
49313,201800049314,1,835,1,1,1,1.0,45.69266,4.98594
49314,201800049315,1,1810,5,1,1,1.0,45.72,4.89
49315,201800049316,1,1115,1,1,1,1.0,45.76,4.98
49316,201800049317,1,725,2,1,1,1.0,,
49317,201800049318,2,1435,1,1,1,1.0,45.73176,4.81641
49318,201800049319,2,1420,1,1,1,1.0,45.7448,4.9064
49319,201800049320,1,1900,2,1,1,2.0,45.69905,4.97475
49320,201800049321,2,1855,3,1,1,1.0,45.67,4.95
49321,201800049322,2,2145,3,1,1,1.0,,
49322,201800049323,2,305,5,1,1,1.0,45.7033,4.83458
49323,201800049324,2,1810,5,1,9,1.0,,
49324,201800049325,1,1,3,1,1,1.0,,
49325,201800049326,2,330,5,1,1,1.0,45.71999,4.88024
49326,201800049327,1,2225,3,1,1,2.0,45.58261,4.80108
49327,201800049328,1,2110,5,1,1,1.0,,
49328,201800049329,2,200,5,1,1,1.0,45.71986,4.88014
49329,201800049330,2,1815,1,1,1,1.0,45.68314,4.8471
49330,201800049331,2,2025,3,1,1,1.0,45.69621,4.84489
49331,201800049332,2,1830,5,1,1,1.0,45.72771,4.90692
49332,201800049333,1,730,2,1,9,1.0,45.84595,5.01384
49333,201800049334,2,910,1,1,1,1.0,45.68486,4.879
49334,201800049335,2,1050,1,2,1,1.0,45.71777,4.86257
49335,201800049336,2,745,2,1,9,1.0,45.67597,4.84775
49336,201800049337,3,2035,3,1,9,1.0,45.80243,4.92655
49337,201800049338,3,110,5,1,1,1.0,45.74116,4.82426
49338,201800049339,5,1530,1,1,1,1.0,45.57316,4.8099
49339,201800049340,2,1420,1,1,1,1.0,45.52333,4.86019
49340,201800049341,3,2000,5,1,1,1.0,45.73923,4.90439
49341,201800049342,3,740,1,1,1,1.0,45.79358,4.87711
49342,201800049343,3,1830,5,1,1,1.0,45.72302,4.92634
49343,201800049344,2,1830,2,1,1,1.0,45.77823,4.896
49344,201800049345,3,515,5,1,1,2.0,45.68388,4.85472
49345,201800049346,3,1230,1,1,9,3.0,45.80316,4.92623
49346,201800049347,3,800,1,1,1,2.0,45.72901,4.89576
49347,201800049348,3,1745,1,1,1,1.0,45.80677,4.92219
49348,201800049349,3,2038,3,1,1,1.0,45.79491,4.92657
49349,201800049350,3,1505,1,1,1,1.0,45.60204,4.79653
49350,201800049351,3,620,4,1,1,1.0,45.72623,4.91712
49351,201800049352,3,2000,5,1,1,1.0,45.77397,4.98414
49352,201800049353,3,930,1,1,1,1.0,45.73833,4.90432
49353,201800049354,3,711,5,1,1,9.0,45.78881,4.86558
49354,201800049355,3,1015,1,1,1,1.0,45.77701,4.97637
49355,201800049356,3,900,1,1,1,1.0,45.78002,4.7808
49356,201800049357,4,1910,1,1,1,3.0,45.78031,4.89431
49357,201800049358,3,1705,1,1,1,1.0,45.77721,4.97423
49358,201800049359,4,2110,3,1,1,1.0,45.92838,4.74489
49359,201800049360,4,2255,3,1,1,1.0,45.81802,4.98549
49360,201800049361,4,1630,1,1,1,1.0,45.75692,4.90894
49361,201800049362,3,800,1,1,1,1.0,45.6938,4.98406
49362,201800049363,1,730,3,1,1,1.0,45.59973,4.79585
49363,201800049364,4,1730,1,1,1,1.0,45.6931,4.8244
49364,201800049365,4,210,5,1,1,1.0,45.72305,4.81766
49365,201800049366,4,900,1,1,1,1.0,45.74409,4.82697
49366,201800049367,4,2120,3,1,9,1.0,45.82629,4.76285
49367,201800049368,4,225,3,1,1,1.0,45.70909,4.82913
49368,201800049369,3,745,1,1,1,1.0,45.68971,4.99124
49369,201800049370,4,1009,1,1,1,1.0,45.5927,4.79709
49370,201800049371,4,1800,1,1,1,1.0,45.7901,4.88441
49371,201800049372,4,1545,1,1,1,1.0,45.90816,4.8581
49372,201800049373,4,1910,1,1,1,1.0,45.75271,4.81985
49373,201800049374,4,1815,1,1,1,1.0,45.7266,4.91533
49374,201800049375,4,610,2,1,1,1.0,45.65071,4.91949
49375,201800049376,4,715,2,1,1,1.0,45.75,4.82
49376,201800049377,5,1110,1,1,1,1.0,45.61,4.87
49377,201800049378,5,2015,1,1,1,1.0,45.91,4.72
49378,201800049379,5,1350,1,1,1,1.0,45.72,4.9
49379,201800049380,5,1935,1,1,1,1.0,45.66758,5.04406
49380,201800049381,5,210,3,1,1,1.0,,
49381,201800049382,5,1645,1,1,1,1.0,45.78822,4.86305
49382,201800049383,5,2045,1,1,1,1.0,45.77792,4.96749
49383,201800049384,5,2025,2,1,1,2.0,45.80576,4.92466
49384,201800049385,5,115,3,1,1,1.0,45.73783,4.98388
49385,201800049386,5,1810,1,1,1,1.0,45.66316,4.75847
49386,201800049387,5,2155,3,1,1,1.0,45.66527,5.05923
49387,201800049388,6,1500,1,1,1,1.0,45.60497,4.85936
49388,201800049389,5,2100,2,1,1,2.0,45.79133,4.88303
49389,201800049390,6,20,3,1,1,1.0,45.83781,4.75224
49390,201800049391,6,2350,3,1,1,1.0,45.67047,4.89841
49391,201800049392,5,1850,1,1,1,3.0,45.6715,4.93849
49392,201800049393,6,1240,1,1,1,1.0,45.7526,5.01342
49393,201800049394,6,1240,1,1,1,1.0,45.6234,4.8937
49394,201800049395,6,1300,1,1,1,1.0,45.61518,4.8863
49395,201800049396,6,1630,1,1,1,1.0,45.7666,5.05999
49396,201800049397,6,1400,1,1,1,1.0,45.73051,4.81541
49397,201800049398,6,900,1,1,1,1.0,45.58305,4.80106
49398,201800049399,6,2100,1,1,1,1.0,45.70646,4.83161
49399,201800049400,6,645,1,1,1,1.0,45.7625,4.90978
49400,201800049401,7,2200,2,1,1,1.0,45.66023,4.92245
49401,201800049402,6,1310,1,1,1,1.0,45.73091,4.81573
