Num_Acc,catv,obs,obsm,manv
201800054517,30,00,2,01
201800054518,07,00,2,01
201800054518,31,00,2,13
201800054519,07,00,2,01
201800054519,01,00,2,05
201800054520,33,12,0,13
201800054521,07,00,2,01
201800054521,32,00,2,23
201800054522,99,00,2,01
201800054522,01,00,2,01
201800054523,07,09,1,01
201800054524,07,00,2,01
201800054524,30,00,1,03
201800054525,30,00,1,01
201800054526,01,00,0,21
201800054527,07,00,2,22
201800054527,32,00,2,17
201800054527,07,00,2,01
201800054528,07,00,1,01
201800054529,30,01,2,01
201800054529,07,00,2,20
201800054530,33,00,2,23
201800054530,34,00,2,02
201800054531,01,00,2,01
201800054531,07,00,2,02
201800054532,07,00,2,01
201800054532,07,00,2,11
201800054533,07,00,2,10
201800054533,02,00,2,01
201800054534,10,00,2,02
201800054534,07,00,2,02
201800054535,07,00,2,01
201800054535,07,00,2,11
201800054536,07,00,2,01
201800054536,07,00,2,15
201800054536,30,00,2,01
201800054537,07,00,2,23
201800054537,10,00,2,02
201800054538,31,00,1,01
201800054539,07,01,2,13
201800054539,32,00,2,17
201800054540,34,00,2,03
201800054540,07,00,2,12
201800054540,07,00,2,01
201800054541,10,00,1,01
201800054542,30,00,1,21
201800054543,07,00,1,01
201800054544,32,00,1,01
201800054545,10,00,2,16
201800054545,30,00,2,16
201800054546,32,00,2,03
201800054546,07,00,0,01
201800054547,30,,1,01
201800054548,30,12,0,15
201800054549,07,00,2,15
201800054549,34,00,2,01
201800054550,01,00,0,01
201800054551,30,00,0,01
201800054552,40,00,1,01
201800054553,30,00,2,17
201800054553,07,00,2,15
201800054554,10,00,2,01
201800054554,07,00,2,23
201800054554,07,00,2,23
201800054555,34,00,1,01
201800054556,07,00,1,16
201800054557,32,00,1,02
201800054558,30,00,2,01
201800054558,07,00,2,16
201800054559,07,00,2,01
201800054559,99,00,2,19
201800054560,07,07,0,14
201800054561,10,00,1,01
201800054562,07,00,2,07
201800054562,33,12,2,16
201800054563,07,00,2,02
201800054563,30,00,2,02
201800054564,01,00,2,01
201800054564,30,00,2,10
201800054565,30,00,1,05
201800054566,33,00,2,01
201800054566,99,00,2,01
201800054567,10,00,2,23
201800054567,01,00,2,02
201800054568,07,00,2,01
201800054568,99,00,2,01
201800054569,07,00,2,01
201800054569,07,00,2,23
201800054570,07,00,1,16
201800054571,01,00,2,19
201800054571,34,00,2,01
201800054572,14,00,2,01
201800054572,01,00,2,03
201800054573,01,00,1,05
201800054574,07,00,2,07
201800054574,30,00,2,09
201800054575,32,14,0,01
201800054576,10,01,0,14
201800054577,07,00,1,01
201800054578,07,00,2,02
201800054578,32,00,2,02
201800054579,07,,1,17
201800054580,02,00,2,01
201800054580,10,00,2,13
201800054581,10,00,2,05
201800054581,01,00,2,11
201800054582,01,00,1,01
201800054583,07,00,2,13
201800054583,33,00,2,17
201800054584,33,00,2,01
201800054584,99,00,2,19
201800054585,07,00,2,02
201800054585,30,01,2,23
201800054585,30,00,2,24
201800054586,33,00,2,18
201800054586,07,00,2,16
201800054587,34,00,2,01
201800054587,07,00,2,01
201800054588,07,00,2,01
201800054588,30,00,2,15
201800054589,34,00,2,21
201800054589,07,01,2,15
201800054590,07,00,2,01
201800054590,07,00,2,09
201800054591,07,00,2,01
201800054591,07,00,2,02
201800054591,34,00,2,02
201800054591,07,00,2,02
201800054591,07,00,2,11
201800054591,32,00,2,03
201800054592,33,00,2,01
201800054592,07,00,2,15
201800054593,07,00,2,15
201800054593,30,00,0,17
201800054594,10,00,2,15
201800054594,34,00,2,17
201800054595,07,00,1,01
201800054596,32,00,2,15
201800054596,10,00,2,01
201800054596,07,00,2,01
201800054597,07,00,1,04
201800054598,07,00,2,01
201800054598,30,00,2,01
201800054599,07,00,2,23
201800054599,33,00,2,18
201800054600,34,00,2,01
201800054600,07,00,2,13
201800054601,02,00,0,16
201800054602,30,00,2,02
201800054602,07,00,0,23
201800054603,07,00,2,01
201800054603,02,00,2,01
201800054604,32,00,1,01
201800054605,07,00,2,15
201800054605,30,00,2,07
201800054606,33,00,2,01
201800054606,07,00,2,09
201800054607,07,00,2,01
201800054607,07,00,2,02
201800054607,10,00,2,02
201800054608,07,00,1,01
201800054609,07,00,1,01
201800054610,34,01,2,17
201800054610,10,00,2,15
201800054611,30,00,0,01
201800054612,30,00,2,10
201800054612,30,00,2,05
201800054613,01,00,2,01
201800054613,07,00,2,01
201800054614,07,00,1,01
201800054615,07,00,1,01
201800054616,07,00,2,14
201800054616,15,00,2,24
201800054617,07,00,1,01
201800054618,07,00,2,15
201800054618,02,00,2,01
201800054619,07,00,1,01
201800054620,32,01,1,17
201800054621,33,00,2,01
201800054621,07,00,2,11
201800054622,33,00,2,01
201800054622,07,00,2,10
201800054623,07,00,1,14
201800054624,07,00,1,04
201800054625,10,00,1,01
201800054626,07,00,1,16
201800054627,01,00,2,23
201800054627,07,00,2,14
201800054628,07,00,2,02
201800054628,07,00,2,02
201800054629,99,00,1,01
201800054630,32,00,2,02
201800054630,07,14,2,23
201800054631,07,01,0,14
201800054632,07,00,2,23
201800054632,31,00,2,02
201800054633,01,00,1,01
201800054634,01,00,2,16
201800054634,32,00,2,15
201800054635,07,00,1,15
201800054636,07,00,2,22
201800054636,01,00,2,01
201800054637,30,00,2,01
201800054637,07,00,2,01
201800054638,07,14,0,13
201800054639,07,00,2,15
201800054639,01,00,2,01
201800054640,01,08,2,01
201800054640,30,00,2,05
201800054641,07,00,2,01
201800054641,30,01,2,13
201800054642,30,00,5,01
201800054643,07,00,1,15
201800054644,07,00,2,15
201800054644,32,00,2,01
201800054645,34,00,1,18
201800054646,32,00,0,01
201800054647,10,00,1,01
201800054648,07,00,2,23
201800054648,10,00,2,01
201800054648,07,00,2,23
201800054649,34,00,2,01
201800054649,07,00,2,01
201800054650,07,00,2,15
201800054650,30,00,2,01
201800054651,07,15,0,13
201800054652,01,00,2,01
201800054652,07,00,2,15
201800054653,14,00,2,01
201800054653,07,00,2,05
201800054653,14,00,2,01
201800054654,07,00,2,23
201800054654,07,01,2,01
201800054655,07,00,1,01
201800054656,32,00,1,01
201800054657,30,14,0,01
201800054658,33,00,2,07
201800054658,07,00,2,16
201800054659,07,00,1,01
201800054660,34,00,2,05
201800054660,07,01,2,01
201800054661,01,00,2,10
201800054661,33,00,2,01
201800054662,07,00,2,01
201800054662,07,00,2,23
201800054663,07,00,1,01
201800054664,07,00,2,23
201800054664,07,00,2,01
201800054665,32,00,2,20
201800054666,02,00,2,01
201800054666,07,00,2,15
201800054667,34,00,2,01
201800054667,07,00,2,16
201800054668,02,00,2,01
201800054668,07,00,2,01
201800054669,32,00,2,01
201800054669,02,00,2,01
201800054670,30,00,1,01
201800054671,02,01,0,13
201800054672,02,00,2,17
201800054672,07,00,2,10
201800054673,34,00,2,02
201800054673,07,00,2,23
201800054674,33,00,2,17
201800054674,10,00,2,09
201800054675,10,00,2,02
201800054675,33,00,2,02
201800054676,01,00,2,01
201800054676,07,00,2,15
201800054677,01,00,2,01
201800054677,10,00,2,09
201800054678,07,01,0,13
201800054679,07,00,2,01
201800054679,02,00,2,01
201800054680,07,00,1,01
201800054681,02,00,2,01
201800054681,07,00,2,09
201800054682,07,00,1,04
201800054683,33,07,0,01
201800054684,34,00,0,17
201800054685,31,00,0,01
201800054686,02,00,1,01
201800054687,10,00,1,04
201800054688,07,00,1,16
201800054689,02,00,2,01
201800054689,10,00,2,09
201800054690,07,01,0,14
201800054691,13,00,2,15
201800054691,01,00,2,01
201800054692,02,14,2,01
201800054692,07,00,2,23
201800054693,01,01,1,01
201800054694,99,00,2,19
201800054694,30,00,2,01
201800054695,07,00,1,16
201800054696,37,00,2,01
201800054696,07,00,2,01
201800054697,32,12,0,01
201800054698,01,00,2,23
201800054698,10,01,2,01
201800054699,33,00,2,12
201800054699,07,00,2,03
201800054700,07,00,2,16
201800054700,33,00,2,18
201800054701,34,00,0,21
201800054702,07,00,2,23
201800054702,07,00,2,11
201800054702,07,00,2,23
201800054703,07,00,1,01
201800054704,34,12,2,01
201800054704,07,00,2,22
201800054705,01,00,2,01
201800054705,31,00,2,01
201800054706,07,00,2,02
201800054706,31,00,2,23
201800054707,07,00,2,01
201800054707,07,00,2,01
201800054707,32,00,2,13
201800054708,30,00,2,01
201800054708,31,14,2,01
201800054709,31,00,2,17
201800054709,10,00,2,15
201800054709,33,00,2,17
201800054710,07,00,2,15
201800054710,07,00,2,01
201800054711,07,00,1,01
201800054712,33,00,1,01
201800054713,01,00,2,19
201800054713,07,00,2,15
201800054714,07,00,2,15
201800054714,02,00,2,17
201800054715,10,00,1,01
201800054716,33,00,2,01
201800054716,07,00,2,01
201800054717,07,00,2,09
201800054717,07,01,2,17
201800054718,07,00,2,01
201800054718,32,00,2,01
201800054719,31,00,0,13
201800054720,07,00,2,15
201800054720,02,00,2,01
201800054721,30,00,2,17
201800054721,01,00,2,13
201800054722,33,00,2,09
201800054722,01,00,2,01
201800054723,07,00,2,13
201800054723,31,00,2,17
201800054724,07,00,1,01
201800054725,33,00,2,01
201800054725,01,00,2,09
201800054726,30,00,2,18
201800054726,07,00,2,16
201800054727,31,00,1,01
201800054728,13,00,2,14
201800054728,07,00,2,01
201800054729,33,00,1,01
201800054730,33,00,1,05
201800054731,07,00,2,01
201800054731,07,00,2,01
201800054731,32,00,1,17
201800054732,07,00,2,15
201800054732,31,00,2,17
201800054733,07,00,2,16
201800054733,02,00,2,18
201800054734,10,00,1,01
201800054735,07,00,2,23
201800054735,33,00,1,17
201800054736,07,00,2,23
201800054736,34,00,2,03
201800054736,01,00,2,19
201800054737,10,00,2,16
201800054737,02,00,2,16
201800054738,01,00,2,01
201800054738,07,00,2,15
201800054739,01,00,0,01
201800054740,10,00,1,16
201800054741,01,00,1,01
201800054742,34,00,2,17
201800054742,07,00,2,10
201800054743,14,01,1,01
201800054744,32,00,2,11
201800054744,07,00,2,01
201800054745,07,00,2,02
201800054745,07,00,2,11
201800054745,07,00,2,15
201800054746,31,00,2,18
201800054746,07,00,2,16
201800054747,07,00,2,01
201800054747,30,00,2,01
201800054748,30,00,2,18
201800054748,07,00,2,22
201800054749,07,00,1,01
201800054750,07,00,2,15
201800054750,31,00,2,01
201800054751,07,00,2,24
201800054751,07,00,2,14
201800054752,07,15,0,21
201800054753,07,00,1,16
201800054754,37,00,1,16
201800054755,31,00,2,23
201800054755,07,00,2,01
201800054756,07,00,2,01
201800054756,07,00,2,23
201800054757,07,00,2,01
201800054757,33,00,2,09
201800054758,01,00,2,01
201800054758,07,00,2,16
201800054759,07,00,2,16
201800054759,07,00,2,05
201800054760,10,00,2,01
201800054760,07,00,2,09
201800054761,01,00,2,19
201800054761,07,00,2,18
201800054762,31,00,1,19
201800054763,07,14,2,23
201800054763,10,00,2,23
201800054763,10,00,2,01
201800054764,01,00,2,16
201800054764,07,00,2,01
201800054765,07,00,2,15
201800054765,30,00,2,01
201800054766,07,00,1,01
201800054767,34,00,2,01
201800054767,07,00,2,15
201800054768,02,00,2,01
201800054768,10,00,2,13
201800054769,10,00,2,01
201800054769,07,00,2,01
201800054770,07,00,2,15
201800054770,02,00,2,17
201800054771,30,00,0,01
201800054772,07,00,2,15
201800054772,32,00,2,01
201800054773,07,00,2,01
201800054773,30,00,2,01
201800054774,07,00,2,02
201800054774,32,00,2,13
201800054774,34,00,2,17
201800054775,07,00,1,01
201800054776,01,00,2,08
201800054776,07,00,2,01
201800054777,32,00,1,01
201800054778,07,00,1,01
201800054779,07,00,2,19
201800054779,30,00,2,01
201800054780,07,00,2,15
201800054780,31,00,2,01
201800054781,34,00,2,18
201800054781,10,00,2,15
201800054782,33,00,2,02
201800054782,10,00,2,15
201800054783,07,00,2,15
201800054783,32,00,2,01
201800054784,07,00,2,01
201800054784,33,00,2,23
201800054785,01,00,2,01
201800054785,07,00,2,13
201800054786,01,00,1,01
201800054787,07,00,1,17
201800054788,30,00,1,17
201800054789,99,00,0,01
201800054790,07,00,1,01
201800054791,07,00,2,20
201800054791,07,00,2,02
201800054792,07,00,2,01
201800054792,30,00,2,09
201800054793,30,00,1,01
201800054794,07,00,1,16
201800054795,07,00,2,23
201800054795,07,00,2,01
201800054796,07,00,2,01
201800054796,07,00,2,05
201800054797,10,00,1,15
201800054798,07,00,2,16
201800054798,01,00,2,01
201800054799,30,00,2,21
201800054800,33,00,0,16
201800054801,32,00,2,01
201800054801,07,00,2,10
201800054802,07,00,1,16
201800054803,01,00,2,16
201800054803,31,00,2,01
201800054804,07,00,1,01
201800054805,07,01,0,13
201800054806,07,00,2,01
201800054806,01,00,2,01
201800054807,30,00,2,13
201800054807,07,00,2,23
201800054807,30,00,2,03
201800054808,31,00,2,01
201800054808,07,00,2,09
201800054809,07,00,2,02
201800054809,34,00,2,02
201800054810,01,00,2,01
201800054810,07,00,2,22
201800054811,07,00,1,01
201800054812,07,00,2,16
201800054812,31,00,2,18
201800054813,07,00,2,10
201800054813,01,00,2,01
201800054814,07,00,2,01
201800054814,32,00,2,01
201800054815,32,00,2,17
201800054815,07,00,2,10
201800054816,10,00,2,09
201800054816,30,00,2,17
201800054817,32,00,2,03
201800054817,07,00,2,15
201800054818,33,00,1,01
201800054819,32,00,2,18
201800054819,07,00,2,16
201800054820,37,00,0,21
201800054821,33,08,0,13
201800054822,07,00,2,01
201800054822,99,08,2,01
201800054823,30,00,1,17
201800054824,99,00,1,01
201800054825,32,00,0,01
201800054826,07,00,2,16
201800054826,32,00,2,01
201800054827,07,00,2,13
201800054827,37,00,2,01
201800054828,07,00,2,15
201800054828,33,00,2,17
201800054829,30,00,2,02
201800054829,07,00,2,23
201800054830,07,00,2,13
201800054830,07,00,2,01
201800054831,34,00,1,01
201800054832,01,00,2,01
201800054832,07,00,2,15
201800054833,07,00,2,12
201800054833,32,00,2,03
201800054834,14,00,2,01
201800054834,32,11,2,16
201800054835,32,00,2,01
201800054835,07,00,2,15
201800054836,32,00,0,01
201800054837,10,00,1,15
201800054838,07,11,0,13
201800054839,07,00,1,01
201800054840,07,00,2,14
201800054840,32,00,2,01
201800054841,32,00,0,21
201800054842,10,00,1,01
201800054843,07,00,1,16
201800054844,07,00,2,17
201800054844,01,00,2,01
201800054845,30,00,1,17
201800054846,01,00,2,17
201800054846,10,00,2,15
201800054847,31,00,0,01
201800054848,07,00,2,15
201800054848,34,00,2,17
201800054849,07,00,1,15
201800054850,01,00,1,01
201800054851,07,00,2,01
201800054851,07,00,2,23
201800054851,07,00,2,23
201800054851,07,00,2,23
201800054852,07,00,1,01
201800054853,07,00,1,10
201800054854,32,00,2,01
201800054854,07,00,2,15
201800054855,07,00,2,23
201800054855,30,00,2,02
201800054856,07,00,2,17
201800054856,30,00,2,17
201800054857,07,00,1,01
201800054858,07,00,0,23
201800054858,30,00,0,02
201800054859,30,00,2,01
201800054859,32,00,2,10
201800054860,10,00,1,01
201800054861,33,00,1,17
201800054862,34,00,2,17
201800054862,07,00,2,01
201800054863,07,00,1,01
201800054864,07,00,1,20
201800054865,30,00,1,01
201800054866,07,00,1,01
201800054867,07,00,1,04
201800054868,30,00,0,01
201800054869,30,00,1,17
201800054870,30,00,2,01
201800054870,10,00,2,01
201800054871,07,00,2,01
201800054871,33,00,2,01
201800054872,07,14,2,23
201800054872,01,00,2,13
201800054873,07,11,0,01
201800054874,30,00,2,02
201800054874,07,00,2,23
201800054875,01,00,2,01
201800054875,07,00,2,15
201800054876,07,00,2,01
201800054876,10,00,2,01
201800054877,31,00,2,01
201800054877,07,00,2,15
201800054878,30,00,1,08
201800054879,30,00,2,08
201800054879,01,00,2,07
201800054880,99,00,2,01
201800054880,07,00,2,22
201800054881,07,00,2,01
201800054881,01,00,2,09
201800054882,07,00,1,00
201800054883,01,00,2,17
201800054883,37,00,2,17
201800054884,32,00,2,14
201800054884,07,00,2,13
201800054885,01,00,2,01
201800054885,07,00,2,22
201800054886,33,00,2,02
201800054886,07,00,2,02
201800054886,07,00,2,02
201800054887,07,00,1,01
201800054888,07,00,2,09
201800054888,34,00,2,01
201800054889,07,00,1,01
201800054890,07,00,2,01
201800054890,07,00,2,01
201800054891,07,00,2,02
201800054891,10,00,2,02
201800054891,33,00,2,02
201800054892,01,00,2,01
201800054892,07,00,2,22
201800054893,07,00,2,15
201800054893,30,00,2,01
201800054894,07,00,1,01
201800054895,07,00,2,01
201800054895,33,00,2,15
201800054896,07,00,1,01
201800054897,99,00,2,00
201800054897,07,00,2,01
201800054898,07,00,2,10
201800054898,31,00,2,01
201800054899,07,00,2,01
201800054899,07,00,2,23
201800054900,07,00,2,15
201800054900,02,00,2,01
201800054901,07,00,1,01
201800054902,07,00,2,15
201800054902,33,00,2,01
201800054903,07,00,2,01
201800054903,31,01,2,01
201800054904,14,00,1,04
201800054905,10,00,1,01
201800054906,34,00,1,01
201800054907,01,00,0,01
201800054908,13,00,2,10
201800054908,34,00,2,01
201800054909,37,00,1,01
201800054910,33,00,2,01
201800054910,07,00,2,23
201800054910,10,00,2,23
201800054910,07,00,2,23
201800054911,07,00,1,01
201800054912,33,00,0,01
201800054913,34,00,2,01
201800054913,07,00,2,15
201800054913,01,00,2,01
201800054914,33,00,2,18
201800054914,07,00,2,01
201800054915,07,00,1,01
201800054916,34,00,1,16
201800054917,07,00,2,01
201800054917,33,00,2,01
201800054918,07,00,2,10
201800054918,34,00,2,01
201800054919,02,11,0,01
201800054920,07,00,1,01
201800054921,99,00,2,00
201800054921,07,00,2,07
201800054922,34,00,1,01
201800054923,07,00,2,01
201800054923,07,00,2,01
201800054924,07,00,2,01
201800054924,07,00,2,01
201800054925,02,00,2,23
201800054925,10,00,2,01
201800054926,10,00,2,16
201800054926,34,00,2,07
201800054927,10,00,1,01
201800054928,10,08,2,01
201800054928,07,00,2,01
201800054929,07,00,1,16
201800054930,17,00,1,01
201800054931,33,00,2,01
201800054931,10,00,2,01
201800054932,33,00,2,01
201800054932,07,00,2,16
201800054933,07,00,2,10
201800054933,31,00,2,01
201800054934,31,00,2,01
201800054934,10,00,2,10
201800054935,33,00,1,01
201800054936,33,00,2,01
201800054936,02,01,2,15
201800054937,07,00,2,02
201800054937,07,00,2,02
201800054937,07,00,2,02
201800054938,30,00,2,01
201800054938,37,00,2,15
201800054939,07,00,1,15
201800054940,34,00,2,01
201800054940,07,00,2,15
201800054941,07,00,2,13
201800054941,14,00,2,01
201800054942,10,01,0,14
201800054943,10,00,1,01
201800054944,21,00,2,01
201800054944,07,00,2,13
201800054945,07,00,2,01
201800054945,07,00,2,15
201800054946,07,00,1,01
201800054947,37,00,1,07
201800054948,37,00,1,07
201800054949,07,11,0,01
201800054950,33,00,2,02
201800054950,07,00,2,02
201800054950,07,00,2,12
201800054951,07,00,1,01
201800054952,33,00,2,13
201800054952,07,00,2,01
201800054953,37,00,1,01
201800054954,07,00,2,00
201800054954,15,00,2,11
201800054954,33,00,2,03
201800054955,02,11,0,13
201800054956,33,00,1,01
201800054957,01,00,2,01
201800054957,07,00,2,11
201800054958,07,00,2,15
201800054958,31,00,2,17
201800054959,10,00,1,04
201800054960,32,11,0,01
201800054961,02,00,1,01
201800054962,33,00,2,01
201800054962,07,00,2,15
201800054963,07,00,1,01
201800054964,10,00,1,08
201800054965,31,14,2,14
201800054965,07,00,2,23
201800054966,33,09,0,01
201800054967,33,12,0,15
201800054968,02,00,1,01
201800054969,07,00,2,01
201800054969,07,00,2,01
201800054970,33,04,0,13
201800054971,33,00,2,01
201800054971,10,00,2,01
201800054972,01,00,1,01
201800054973,34,01,0,13
201800054974,32,11,0,01
201800054975,02,00,0,13
201800054976,37,00,1,01
201800054977,33,00,2,03
201800054977,33,00,2,13
201800054977,07,00,2,01
201800054978,31,00,2,13
201800054978,07,00,2,01
201800054979,07,00,2,01
201800054979,31,00,2,18
201800054980,20,00,2,23
201800054980,07,01,0,13
201800054981,01,00,2,05
201800054981,10,00,2,15
201800054982,14,00,2,16
201800054982,01,00,2,19
201800054983,01,00,2,01
201800054983,07,00,2,10
201800054984,33,00,1,01
201800054984,07,00,2,01
201800054984,07,00,2,01
201800054985,07,00,2,16
201800054985,33,00,2,01
201800054986,33,00,0,16
201800054987,01,00,2,15
201800054987,07,00,2,01
201800054988,33,00,2,03
201800054988,07,00,2,01
201800054989,07,00,9,02
201800054989,07,00,2,02
201800054989,31,00,2,03
201800054990,15,00,1,16
201800054991,07,00,2,15
201800054991,33,00,2,01
201800054992,33,00,2,01
201800054992,07,00,2,12
201800054993,02,00,0,03
201800054994,33,00,2,15
201800054994,07,00,2,01
201800054995,10,06,0,01
201800054996,31,00,0,07
201800054997,10,15,0,14
201800054998,07,00,2,13
201800054998,17,00,2,01
201800054999,02,01,0,14
201800055000,07,01,2,01
201800055000,07,01,1,01
201800055001,32,00,2,21
201800055001,07,00,2,01
201800055002,07,00,1,15
201800055003,33,04,0,13
201800055004,31,00,1,01
201800055005,02,12,0,14
201800055006,07,00,2,01
201800055006,32,00,2,01
201800055007,07,00,2,01
201800055007,07,09,2,01
201800055008,07,00,1,16
201800055009,07,00,1,01
201800055009,07,00,2,01
201800055010,33,00,2,13
201800055010,07,00,2,01
201800055011,07,00,1,01
201800055012,07,00,1,01
201800055013,34,00,1,01
201800055014,31,00,1,21
201800055014,31,00,2,01
201800055015,07,00,2,02
201800055015,07,00,2,23
201800055015,07,00,2,23
201800055016,31,00,1,01
201800055017,01,00,2,01
201800055017,99,00,2,00
201800055018,10,00,2,11
201800055018,32,00,2,03
201800055019,30,01,0,13
201800055020,33,00,2,01
201800055020,07,00,2,13
201800055021,10,00,1,01
201800055022,07,00,2,01
201800055022,07,00,2,01
201800055023,07,00,1,17
201800055024,01,09,0,01
201800055025,33,00,1,01
201800055026,14,00,1,16
201800055027,10,00,2,01
201800055027,33,00,2,13
201800055027,33,00,2,01
201800055027,07,00,2,01
201800055027,33,00,2,01
201800055028,10,00,1,04
201800055029,33,00,1,01
201800055030,01,00,0,01
201800055031,07,03,2,13
201800055031,07,00,2,01
201800055032,10,00,1,15
201800055033,07,09,2,01
201800055033,32,00,2,01
201800055034,07,00,2,01
201800055034,07,00,2,01
201800055034,02,00,2,05
201800055035,02,00,2,01
201800055035,38,00,2,01
201800055035,02,00,2,01
201800055035,07,06,2,13
201800055036,07,00,2,15
201800055036,02,00,2,01
201800055037,07,00,2,01
201800055037,31,01,2,05
201800055038,07,03,0,14
201800055039,14,00,2,16
201800055039,01,00,2,01
201800055040,34,00,2,11
201800055040,07,00,2,01
201800055041,07,00,1,16
201800055042,31,01,0,01
201800055043,07,00,2,15
201800055043,31,00,2,01
201800055044,34,00,2,01
201800055044,07,00,2,01
201800055045,20,00,2,23
201800055045,01,01,2,01
201800055046,07,00,1,01
201800055047,34,00,2,01
201800055047,01,00,2,16
201800055048,07,00,1,21
201800055049,32,00,0,21
201800055050,34,11,0,13
201800055051,07,00,1,01
201800055052,07,07,2,14
201800055052,32,00,2,01
201800055053,02,00,2,17
201800055053,07,00,2,15
201800055054,33,12,0,13
201800055055,07,00,1,15
201800055056,33,00,1,01
201800055057,33,00,2,17
201800055057,10,00,2,01
201800055058,02,00,2,01
201800055058,33,00,2,01
201800055059,10,00,2,11
201800055059,33,00,2,03
201800055060,02,14,2,01
201800055060,07,00,2,01
201800055061,07,00,1,01
201800055062,07,00,2,12
201800055062,34,00,2,01
201800055063,31,12,0,14
201800055064,07,00,1,01
201800055065,32,14,0,12
201800055066,07,00,2,11
201800055066,31,00,2,01
201800055067,07,00,2,02
201800055067,07,00,2,02
201800055067,07,00,2,02
201800055068,10,00,2,10
201800055068,33,00,2,01
201800055069,07,00,2,01
201800055069,07,00,2,23
201800055069,07,00,2,23
201800055069,07,14,2,01
201800055070,07,00,1,01
201800055071,02,00,1,01
201800055072,33,00,2,01
201800055072,02,00,2,23
201800055072,07,00,2,23
201800055073,14,00,2,01
201800055073,31,00,2,01
201800055074,10,02,0,13
201800055075,07,00,2,02
201800055075,33,00,2,09
201800055076,07,00,2,01
201800055076,02,00,2,01
201800055077,07,00,2,02
201800055077,31,00,2,05
201800055077,02,00,2,02
201800055078,33,00,2,01
201800055078,07,00,2,01
201800055079,17,00,2,16
201800055079,01,00,2,18
201800055080,07,00,0,01
201800055080,33,00,0,07
201800055081,07,00,2,16
201800055081,32,00,2,01
201800055082,07,00,2,01
201800055082,07,00,2,01
201800055083,33,00,1,01
201800055084,07,00,1,01
201800055085,07,00,2,10
201800055085,02,00,2,01
201800055086,07,04,2,01
201800055086,33,00,2,23
201800055086,07,00,2,23
201800055087,33,01,2,17
201800055087,07,00,2,13
201800055088,02,00,2,01
201800055088,07,00,2,10
201800055089,10,00,2,15
201800055089,07,00,2,08
201800055090,31,00,2,19
201800055090,07,00,2,01
201800055091,07,01,2,15
201800055091,10,00,1,01
201800055092,33,04,0,03
201800055093,07,00,2,01
201800055093,07,00,2,01
201800055094,02,00,2,15
201800055094,10,00,2,11
201800055095,10,11,1,05
201800055096,33,00,1,07
201800055097,07,04,0,14
201800055098,07,00,2,01
201800055098,32,00,2,01
201800055099,30,01,0,14
201800055100,31,06,2,01
201800055100,34,14,2,01
201800055101,07,00,2,01
201800055101,01,00,2,19
201800055102,07,04,2,01
201800055102,07,00,2,13
201800055103,32,00,2,01
201800055103,07,00,2,10
201800055104,02,00,1,05
201800055105,34,00,2,01
201800055105,07,00,2,15
201800055106,07,00,1,01
201800055107,31,00,0,21
201800055108,10,00,1,01
201800055109,10,00,2,01
201800055109,07,00,2,01
201800055109,31,00,2,03
201800055110,33,00,0,03
201800055110,07,00,0,14
201800055111,07,02,0,14
201800055112,33,00,2,01
201800055112,07,01,2,01
201800055113,33,00,2,13
201800055113,07,00,2,15
201800055114,07,00,1,01
201800055115,07,00,1,04
201800055116,99,00,2,01
201800055116,07,00,2,01
201800055117,30,00,1,01
201800055118,30,12,0,01
201800055119,34,04,0,13
201800055120,32,12,0,01
201800055121,07,00,2,01
201800055121,33,08,2,01
201800055122,32,00,2,01
201800055122,07,00,2,01
201800055123,31,01,0,01
201800055124,99,00,2,02
201800055124,32,00,2,01
201800055125,07,00,2,01
201800055125,01,00,2,16
201800055126,07,00,2,07
201800055126,34,00,2,12
201800055127,07,00,2,01
201800055127,01,00,2,01
201800055128,14,01,0,14
201800055129,32,09,0,13
201800055130,10,00,2,23
201800055130,07,00,0,02
201800055130,07,00,2,23
201800055130,32,00,2,02
201800055130,10,00,2,23
201800055130,10,00,2,23
201800055131,10,00,2,04
201800055131,30,00,2,01
201800055132,33,00,2,03
201800055132,33,00,2,03
201800055133,07,00,2,01
201800055133,30,00,2,01
201800055134,13,00,2,16
201800055134,01,00,2,01
201800055135,01,00,2,23
201800055135,17,00,2,02
201800055136,33,00,2,03
201800055136,10,00,2,23
201800055137,33,00,0,01
201800055138,10,00,1,16
201800055139,01,00,2,01
201800055139,07,00,2,09
201800055140,31,00,2,01
201800055140,07,04,2,01
201800055140,10,00,2,23
201800055140,07,00,2,01
201800055140,17,00,2,13
201800055141,07,00,1,15
201800055141,33,00,2,01
201800055142,30,00,2,01
201800055142,34,00,2,01
201800055143,07,00,2,02
201800055143,07,00,2,21
201800055143,07,00,2,02
201800055143,10,00,2,02
201800055143,07,00,2,02
201800055143,07,00,2,02
201800055144,07,00,2,01
201800055144,34,00,2,14
201800055145,30,08,0,14
201800055146,30,00,1,01
201800055147,32,00,2,02
201800055147,07,00,2,23
201800055148,14,00,1,04
201800055149,07,00,2,01
201800055149,34,00,2,13
201800055150,07,00,2,01
201800055150,33,14,2,13
201800055151,33,00,2,01
201800055151,07,00,2,09
201800055152,32,00,2,01
201800055152,37,00,2,09
201800055153,34,00,1,01
201800055154,20,00,1,01
201800055155,32,00,1,03
201800055156,30,00,1,05
201800055157,32,00,2,02
201800055157,07,00,2,02
201800055158,01,00,1,17
201800055159,07,00,1,04
