Num_Acc,grav
201800037265,1
201800037265,3
201800037266,1
201800037266,4
201800037267,1
201800037267,4
201800037268,1
201800037268,4
201800037269,1
201800037269,4
201800037270,4
201800037270,4
201800037271,3
201800037271,1
201800037272,1
201800037272,4
201800037273,1
201800037273,4
201800037274,1
201800037274,4
201800037275,1
201800037275,4
201800037276,1
201800037276,4
201800037277,4
201800037277,1
201800037278,1
201800037278,4
201800037279,4
201800037279,4
201800037280,1
201800037280,4
201800037281,1
201800037281,4
201800037282,1
201800037282,4
201800037283,4
201800037284,1
201800037284,4
201800037285,1
201800037285,4
201800037286,1
201800037286,4
201800037287,1
201800037287,4
201800037288,1
201800037288,4
201800037289,1
201800037289,4
201800037290,1
201800037290,4
201800037291,4
201800037291,4
201800037292,4
201800037292,4
201800037293,1
201800037293,4
201800037294,1
201800037294,3
201800037295,4
201800037296,1
201800037296,4
201800037297,4
201800037298,1
201800037298,4
201800037299,4
201800037300,1
201800037300,4
201800037301,1
201800037301,4
201800037302,4
201800037302,1
201800037303,1
201800037303,4
201800037304,1
201800037304,4
201800037305,1
201800037305,4
201800037306,1
201800037306,4
201800037307,1
201800037307,4
201800037308,1
201800037308,4
201800037309,4
201800037309,1
201800037310,1
201800037310,4
201800037311,4
201800037311,4
201800037312,1
201800037312,3
201800037313,4
201800037314,4
201800037314,4
201800037314,4
201800037315,1
201800037315,1
201800037315,4
201800037316,1
201800037316,3
201800037317,1
201800037317,4
201800037318,1
201800037318,3
201800037319,1
201800037319,4
201800037320,3
201800037320,1
201800037321,1
201800037321,3
201800037322,1
201800037322,4
201800037323,1
201800037323,4
201800037324,1
201800037324,1
201800037324,4
201800037325,4
201800037326,4
201800037327,4
201800037327,1
201800037328,1
201800037328,1
201800037328,4
201800037329,1
201800037329,3
201800037330,1
201800037330,4
201800037331,4
201800037331,4
201800037332,1
201800037332,4
201800037333,4
201800037333,4
201800037334,4
201800037334,3
201800037335,4
201800037335,4
201800037336,1
201800037336,4
201800037336,1
201800037337,1
201800037337,4
201800037338,1
201800037338,4
201800037338,1
201800037339,4
201800037339,4
201800037340,3
201800037341,1
201800037341,4
201800037342,4
201800037342,4
201800037342,1
201800037343,1
201800037343,4
201800037343,4
201800037344,3
201800037345,1
201800037345,4
201800037346,4
201800037347,4
201800037347,1
201800037348,1
201800037348,4
201800037348,4
201800037349,3
201800037350,1
201800037350,1
201800037350,1
201800037350,3
201800037351,1
201800037351,4
201800037352,4
201800037353,1
201800037353,4
201800037354,1
201800037354,4
201800037355,1
201800037355,4
201800037356,1
201800037356,4
201800037357,1
201800037357,4
201800037358,1
201800037358,4
201800037359,4
201800037359,1
201800037360,4
201800037360,4
201800037361,4
201800037361,1
201800037362,1
201800037362,4
201800037363,4
201800037363,1
201800037364,1
201800037364,3
201800037365,4
201800037365,4
201800037365,1
201800037366,4
201800037366,1
201800037367,1
201800037367,4
201800037368,4
201800037368,1
201800037369,4
201800037370,3
201800037371,3
201800037372,4
201800037373,1
201800037373,4
201800037374,4
201800037374,1
201800037374,1
201800037375,4
201800037376,1
201800037376,4
201800037377,3
201800037377,1
201800037377,1
201800037378,4
201800037378,1
201800037379,1
201800037379,4
201800037380,1
201800037380,4
201800037381,1
201800037381,4
201800037381,4
201800037382,4
201800037382,4
201800037383,4
201800037383,4
201800037384,1
201800037384,2
201800037385,4
201800037385,1
201800037386,1
201800037386,4
201800037387,1
201800037387,4
201800037388,1
201800037388,4
201800037389,1
201800037389,4
201800037389,4
201800037390,4
201800037390,1
201800037391,1
201800037391,4
201800037392,1
201800037392,4
201800037393,1
201800037393,1
201800037393,4
201800037393,1
201800037394,4
201800037394,1
201800037395,1
201800037395,4
201800037396,1
201800037396,4
201800037397,4
201800037397,1
201800037398,4
201800037398,1
201800037399,1
201800037399,3
201800037400,1
201800037400,3
201800037401,1
201800037401,4
201800037402,1
201800037402,4
201800037403,4
201800037403,1
201800037404,4
201800037404,1
201800037405,1
201800037405,4
201800037405,1
201800037406,1
201800037406,3
201800037406,1
201800037407,4
201800037407,1
201800037408,1
201800037408,4
201800037409,1
201800037409,4
201800037410,4
201800037410,3
201800037411,1
201800037411,3
201800037411,3
201800037412,1
201800037412,4
201800037413,3
201800037413,1
201800037414,1
201800037414,3
201800037415,1
201800037415,1
201800037415,4
201800037416,1
201800037416,4
201800037417,4
201800037417,3
201800037418,1
201800037418,4
201800037419,1
201800037419,3
201800037420,1
201800037420,4
201800037421,1
201800037421,3
201800037422,1
201800037422,3
201800037423,1
201800037423,4
201800037424,3
201800037424,3
201800037425,1
201800037425,4
201800037426,3
201800037426,1
201800037426,1
201800037427,4
201800037427,1
201800037428,1
201800037428,4
201800037429,4
201800037429,1
201800037430,1
201800037430,1
201800037430,3
201800037431,1
201800037431,3
201800037432,1
201800037432,3
201800037433,1
201800037433,4
201800037434,1
201800037434,4
201800037435,1
201800037435,1
201800037435,4
201800037435,4
201800037436,4
201800037436,1
201800037437,3
201800037437,4
201800037437,1
201800037437,4
201800037438,1
201800037438,4
201800037439,1
201800037439,4
201800037439,1
201800037440,1
201800037440,3
201800037441,1
201800037441,3
201800037442,4
201800037442,1
201800037443,1
201800037443,3
201800037444,1
201800037444,4
201800037445,1
201800037445,3
201800037446,1
201800037446,4
201800037447,1
201800037447,4
201800037448,1
201800037448,4
201800037449,1
201800037449,4
201800037450,4
201800037450,4
201800037450,4
201800037450,4
201800037450,4
201800037450,4
201800037450,4
201800037451,1
201800037451,4
201800037452,1
201800037452,3
201800037453,4
201800037453,1
201800037454,1
201800037454,4
201800037455,1
201800037455,3
201800037456,1
201800037456,3
201800037457,1
201800037457,3
201800037458,4
201800037458,1
201800037459,1
201800037459,1
201800037459,4
201800037460,4
201800037460,1
201800037461,4
201800037461,4
201800037461,4
201800037462,1
201800037462,1
201800037462,4
201800037463,1
201800037463,3
201800037464,1
201800037464,4
201800037464,3
201800037465,1
201800037465,4
201800037466,1
201800037466,3
201800037467,1
201800037467,4
201800037468,3
201800037468,1
201800037469,1
201800037469,4
201800037470,4
201800037470,4
201800037471,1
201800037471,4
201800037472,1
201800037472,4
201800037473,1
201800037473,4
201800037474,1
201800037474,4
201800037475,3
201800037476,3
201800037476,3
201800037476,1
201800037477,1
201800037477,4
201800037478,4
201800037478,1
201800037479,1
201800037479,4
201800037480,4
201800037480,1
201800037481,1
201800037481,4
201800037482,1
201800037482,4
201800037483,4
201800037483,1
201800037484,4
201800037484,1
201800037485,4
201800037485,1
201800037486,1
201800037486,3
201800037487,4
201800037487,1
201800037488,1
201800037488,4
201800037489,1
201800037489,4
201800037490,1
201800037490,4
201800037491,1
201800037491,1
201800037491,3
201800037492,1
201800037492,3
201800037493,4
201800037493,1
201800037494,1
201800037494,4
201800037495,1
201800037495,4
201800037496,1
201800037496,4
201800037497,4
201800037497,4
201800037498,1
201800037498,4
201800037499,1
201800037499,4
201800037500,1
201800037500,4
201800037501,4
201800037501,4
201800037502,1
201800037502,4
201800037503,4
201800037503,4
201800037504,3
201800037504,1
201800037505,4
201800037505,1
201800037506,1
201800037506,4
201800037507,1
201800037507,4
201800037508,4
201800037509,1
201800037509,3
201800037510,1
201800037510,4
201800037511,4
201800037511,4
201800037512,1
201800037512,4
201800037513,1
201800037513,4
201800037514,1
201800037514,4
201800037515,1
201800037515,4
201800037516,1
201800037516,4
201800037517,1
201800037517,1
201800037517,1
201800037517,4
201800037518,1
201800037518,4
201800037519,4
201800037519,1
201800037520,1
201800037520,4
201800037521,1
201800037521,4
201800037522,1
201800037522,4
201800037523,1
201800037523,4
201800037524,1
201800037524,3
201800037525,1
201800037525,3
201800037526,4
201800037526,1
201800037527,1
201800037527,1
201800037527,4
201800037527,4
201800037528,1
201800037528,4
201800037529,1
201800037529,4
201800037530,1
201800037530,4
201800037531,1
201800037531,4
201800037532,1
201800037532,4
201800037533,1
201800037533,4
201800037534,1
201800037534,4
201800037535,1
201800037535,4
201800037536,1
201800037536,4
201800037537,4
201800037537,1
201800037538,1
201800037538,4
201800037539,1
201800037539,4
201800037540,1
201800037540,4
201800037541,3
201800037541,1
201800037542,4
201800037542,4
201800037542,4
201800037542,4
201800037543,1
201800037543,4
201800037544,1
201800037544,3
201800037545,3
201800037545,1
201800037546,1
201800037546,4
201800037547,1
201800037547,3
201800037548,1
201800037548,3
201800037549,1
201800037549,3
201800037550,4
201800037551,1
201800037551,1
201800037551,4
201800037552,1
201800037552,4
201800037553,1
201800037553,4
201800037554,1
201800037554,4
201800037555,4
201800037555,4
201800037556,1
201800037556,3
201800037557,1
201800037557,3
201800037558,1
201800037558,4
201800037559,1
201800037559,4
201800037560,1
201800037560,4
201800037561,4
201800037561,4
201800037562,3
201800037562,1
201800037563,1
201800037563,1
201800037563,4
201800037563,4
201800037563,4
201800037563,4
201800037564,4
201800037564,1
201800037565,3
201800037566,1
201800037566,4
201800037567,4
201800037568,1
201800037568,4
201800037569,1
201800037569,4
201800037570,1
201800037570,4
201800037571,1
201800037571,4
201800037572,3
201800037573,1
201800037573,4
201800037573,1
201800037574,4
201800037574,1
201800037575,4
201800037575,3
201800037576,3
201800037576,1
201800037577,1
201800037577,3
201800037578,1
201800037578,3
201800037579,1
201800037579,4
201800037580,1
201800037580,2
201800037581,1
201800037581,1
201800037581,4
201800037582,1
201800037582,3
201800037582,3
201800037583,3
201800037583,1
201800037584,4
201800037584,4
201800037585,1
201800037585,4
201800037586,1
201800037586,3
201800037587,1
201800037587,3
201800037588,1
201800037588,4
201800037589,1
201800037589,4
201800037590,1
201800037590,4
201800037591,1
201800037591,4
201800037592,3
201800037593,1
201800037593,3
201800037594,4
201800037594,1
201800037595,1
201800037595,4
201800037596,1
201800037596,3
201800037597,4
201800037598,1
201800037598,3
201800037599,1
201800037599,3
201800037600,3
201800037600,1
201800037600,1
201800037601,4
201800037601,1
201800037602,4
201800037602,1
201800037603,4
201800037603,1
201800037603,4
201800037604,1
201800037604,4
201800037605,4
201800037606,4
201800037606,1
201800037607,1
201800037607,4
201800037608,1
201800037608,4
201800037609,1
201800037609,4
201800037610,3
201800037610,1
201800037611,1
201800037611,1
201800037611,4
201800037612,1
201800037612,1
201800037612,4
201800037613,1
201800037613,4
201800037614,4
201800037614,1
201800037615,4
201800037615,4
201800037615,1
201800037616,4
201800037616,1
201800037617,4
201800037617,4
201800037617,1
201800037618,1
201800037618,3
201800037619,1
201800037619,4
201800037620,4
201800037620,3
201800037621,4
201800037621,4
201800037622,1
201800037622,4
201800037623,1
201800037623,3
201800037624,4
201800037624,4
201800037624,4
201800037624,1
201800037625,4
201800037625,4
201800037625,1
201800037626,1
201800037626,1
201800037626,4
201800037627,1
201800037627,3
201800037628,1
201800037628,4
201800037629,1
201800037629,2
201800037630,1
201800037630,3
201800037631,1
201800037631,4
201800037632,4
201800037632,4
201800037633,1
201800037633,4
201800037634,1
201800037634,4
201800037635,4
201800037635,4
201800037636,1
201800037636,4
201800037637,4
201800037637,1
201800037638,3
201800037639,1
201800037639,4
201800037640,1
201800037640,4
201800037641,1
201800037641,4
201800037642,1
201800037642,4
201800037643,1
201800037643,4
201800037644,1
201800037644,4
201800037645,1
201800037645,4
201800037646,1
201800037646,4
201800037647,1
201800037647,4
201800037648,4
201800037648,1
201800037649,1
201800037649,3
201800037650,4
201800037650,1
201800037651,1
201800037651,4
201800037652,1
201800037652,4
201800037652,1
201800037653,1
201800037653,4
201800037653,4
201800037654,3
201800037655,1
201800037655,4
201800037656,4
201800037656,4
201800037657,1
201800037657,3
201800037658,1
201800037658,4
201800037659,4
201800037659,1
201800037660,1
201800037660,3
201800037661,1
201800037661,4
201800037662,4
201800037662,4
201800037663,4
201800037663,1
201800037664,1
201800037664,4
201800037665,1
201800037665,3
201800037666,1
201800037666,4
201800037667,1
201800037667,4
201800037668,1
201800037668,4
201800037669,4
201800037669,1
201800037670,1
201800037670,4
201800037671,1
201800037671,4
201800037672,1
201800037672,4
201800037673,1
201800037673,4
201800037674,1
201800037674,4
201800037675,1
201800037675,4
201800037676,1
201800037676,4
201800037677,3
201800037677,4
201800037677,1
201800037678,1
201800037678,4
201800037679,4
201800037679,1
201800037680,1
201800037680,4
201800037681,4
201800037682,4
201800037682,1
201800037683,1
201800037683,4
201800037683,1
201800037684,4
201800037684,1
201800037685,4
201800037686,4
201800037686,1
201800037687,1
201800037687,4
201800037688,4
201800037688,1
201800037688,1
201800037689,1
201800037689,4
201800037690,4
201800037690,1
201800037690,1
201800037691,4
201800037691,1
201800037692,1
201800037692,4
201800037693,4
201800037693,1
201800037693,1
201800037694,1
201800037694,4
201800037695,1
201800037695,4
201800037696,1
201800037696,4
201800037697,1
201800037697,4
201800037698,1
201800037698,4
201800037699,1
201800037699,4
201800037700,4
201800037700,1
201800037701,1
201800037701,3
201800037702,1
201800037702,4
201800037703,4
201800037703,4
201800037704,4
201800037704,1
201800037705,4
201800037706,1
201800037706,4
201800037707,1
201800037707,4
201800037708,1
201800037708,4
201800037709,1
201800037709,4
201800037710,1
201800037710,3
201800037711,4
201800037711,1
201800037712,1
201800037712,4
201800037713,4
201800037713,1
201800037714,1
201800037714,1
201800037714,4
201800037714,4
201800037715,1
201800037715,4
201800037716,4
201800037716,1
201800037717,4
201800037717,1
201800037718,4
201800037719,4
201800037719,1
201800037720,1
201800037720,4
201800037721,4
201800037721,1
201800037722,1
201800037722,3
201800037723,1
201800037723,3
201800037724,1
201800037724,4
201800037725,4
201800037725,1
201800037726,4
201800037727,1
201800037727,4
201800037727,4
201800037727,4
201800037727,1
201800037728,1
201800037728,4
201800037729,1
201800037729,4
201800037730,1
201800037730,4
201800037731,1
201800037731,3
201800037732,1
201800037732,4
201800037733,4
201800037734,1
201800037734,4
201800037735,1
201800037735,4
201800037736,4
201800037736,4
201800037736,1
201800037736,1
201800037737,1
201800037737,4
201800037738,4
201800037738,1
201800037739,1
201800037739,4
201800037740,1
201800037740,4
201800037741,1
201800037741,4
201800037742,1
201800037742,4
201800037743,1
201800037743,4
201800037744,1
201800037744,3
201800037745,1
201800037745,4
201800037746,1
201800037746,4
201800037746,1
201800037747,1
201800037747,3
201800037748,4
201800037749,1
201800037749,3
201800037750,4
201800037750,1
201800037751,1
201800037751,4
201800037752,1
201800037752,4
201800037753,1
201800037753,4
201800037754,1
201800037754,4
201800037755,4
201800037755,1
201800037755,1
201800037756,4
201800037756,4
201800037757,1
201800037757,4
201800037758,1
201800037758,1
201800037758,3
201800037759,1
201800037759,4
201800037760,1
201800037760,4
201800037761,1
201800037761,4
201800037762,1
201800037762,4
201800037763,4
201800037763,1
201800037764,4
201800037764,1
201800037765,1
201800037765,4
201800037766,1
201800037766,4
201800037767,1
201800037767,4
201800037768,1
201800037768,3
201800037769,1
201800037769,4
201800037770,1
201800037770,4
201800037771,4
201800037771,1
201800037772,4
201800037772,1
201800037773,4
201800037774,1
201800037774,4
201800037775,1
201800037775,4
201800037776,4
201800037776,4
201800037776,4
201800037777,1
201800037777,4
201800037778,3
201800037779,4
201800037779,1
201800037780,1
201800037780,3
201800037781,1
201800037781,4
201800037782,1
201800037782,4
201800037783,4
201800037783,1
201800037784,1
201800037784,4
201800037785,4
201800037785,1
201800037786,4
201800037787,1
201800037787,4
201800037788,3
201800037789,4
201800037789,1
201800037789,1
201800037789,4
201800037790,4
201800037790,4
201800037790,1
201800037791,4
201800037791,1
201800037792,4
201800037792,1
201800037793,1
201800037793,4
201800037794,1
201800037794,3
201800037795,1
201800037795,4
201800037796,4
201800037796,1
201800037797,4
201800037797,3
201800037797,1
201800037798,4
201800037798,1
201800037799,4
201800037799,1
201800037800,1
201800037800,3
201800037801,4
201800037801,4
201800037801,1
201800037801,4
201800037802,1
201800037802,4
201800037803,1
201800037803,4
201800037803,4
201800037804,1
201800037804,4
201800037805,4
201800037806,1
201800037806,1
201800037806,4
201800037807,4
201800037808,4
201800037808,1
201800037809,1
201800037809,1
201800037809,4
201800037810,4
201800037810,1
201800037811,4
201800037811,1
201800037812,1
201800037812,4
201800037813,1
201800037813,4
201800037814,4
201800037814,1
201800037815,4
201800037815,1
201800037816,1
201800037816,4
201800037816,1
201800037817,4
201800037817,1
201800037818,4
201800037818,1
201800037819,4
201800037819,1
201800037820,1
201800037820,4
201800037821,1
201800037821,1
201800037821,4
201800037821,4
201800037822,1
201800037822,1
201800037822,4
201800037823,1
201800037823,4
201800037823,1
201800037823,1
201800037824,4
201800037825,4
201800037825,4
201800037825,4
201800037826,1
201800037826,4
201800037827,1
201800037827,4
201800037828,1
201800037828,4
201800037829,4
201800037829,4
201800037830,4
201800037830,1
201800037831,1
201800037831,4
201800037832,4
201800037832,1
201800037833,4
201800037833,1
201800037834,1
201800037834,4
201800037835,4
201800037835,4
201800037836,4
201800037836,4
201800037836,1
201800037837,1
201800037837,4
201800037837,1
201800037838,1
201800037838,3
201800037839,4
201800037839,3
201800037840,1
201800037840,4
201800037841,4
201800037841,1
201800037842,4
201800037842,1
201800037843,1
201800037843,4
201800037844,1
201800037844,4
201800037844,4
201800037845,1
201800037845,4
201800037846,1
201800037846,4
201800037847,3
201800037848,1
201800037848,4
201800037849,4
201800037849,1
201800037849,1
201800037850,1
201800037850,2
201800037851,1
201800037851,4
201800037852,1
201800037852,4
201800037853,1
201800037853,1
201800037853,4
201800037854,1
201800037854,1
201800037854,4
201800037855,4
201800037855,4
201800037856,1
201800037856,3
201800037857,1
201800037857,4
201800037857,1
201800037858,1
201800037858,1
201800037858,4
201800037859,1
201800037859,4
201800037860,1
201800037860,4
201800037861,1
201800037861,4
201800037862,1
201800037862,4
201800037863,1
201800037863,4
201800037864,1
201800037864,4
201800037865,1
201800037865,4
201800037866,1
201800037866,3
201800037867,3
201800037867,1
201800037868,1
201800037868,4
201800037869,1
201800037869,4
201800037870,1
201800037870,4
201800037871,1
201800037871,4
201800037872,1
201800037872,4
201800037873,4
201800037874,4
201800037875,4
201800037875,1
201800037876,3
201800037876,4
201800037877,1
201800037877,4
201800037877,1
201800037878,4
201800037878,4
201800037879,1
201800037879,4
201800037879,4
201800037879,4
201800037879,1
201800037880,1
201800037880,4
201800037881,1
201800037881,4
201800037882,1
201800037882,1
201800037882,4
201800037883,1
201800037883,4
201800037884,4
201800037884,1
201800037885,1
201800037885,4
201800037886,1
201800037886,3
201800037887,3
201800037888,1
201800037888,3
201800037889,1
201800037889,3
201800037890,4
201800037890,1
201800037890,1
201800037890,4
201800037891,1
201800037891,1
201800037891,4
201800037892,1
201800037892,4
201800037893,1
201800037893,4
201800037894,1
201800037894,3
201800037895,1
201800037895,4
201800037896,1
201800037896,3
201800037897,1
201800037897,4
201800037898,3
201800037898,1
201800037899,1
201800037899,4
201800037900,1
201800037900,3
201800037901,3
201800037901,1
201800037902,1
201800037902,4
201800037903,1
201800037903,3
201800037904,3
201800037904,1
201800037905,1
201800037905,4
201800037906,4
201800037906,4
201800037906,1
201800037907,3
201800037907,3
201800037908,3
201800037908,1
201800037909,1
201800037909,3
201800037910,1
201800037910,3
201800037911,4
201800037911,1
201800037912,4
201800037912,4
201800037913,1
201800037913,4
201800037914,3
201800037914,1
201800037915,1
201800037915,4
201800037916,4
201800037917,1
201800037917,3
201800037918,3
201800037918,1
201800037919,1
201800037919,4
201800037920,1
201800037920,3
201800037921,4
201800037921,4
201800037922,1
201800037922,4
201800037923,4
201800037923,3
201800037924,3
201800037924,3
201800037925,4
201800037925,1
201800037926,4
201800037926,1
201800037927,1
201800037927,4
201800037928,1
201800037928,3
201800037929,1
201800037929,3
201800037929,1
201800037929,1
201800037930,1
201800037930,1
201800037930,2
201800037931,1
201800037931,3
201800037932,1
201800037932,3
201800037933,1
201800037933,3
201800037934,3
201800037934,1
201800037934,1
201800037935,1
201800037935,3
201800037936,1
201800037936,3
201800037937,1
201800037937,4
201800037937,4
201800037937,1
201800037937,1
201800037937,1
201800037938,3
201800037938,1
201800037938,1
201800037939,1
201800037939,4
201800037939,1
201800037940,1
201800037940,4
201800037941,1
201800037941,4
201800037942,1
201800037942,4
201800037943,4
201800037944,1
201800037944,4
201800037944,1
201800037945,1
201800037945,4
201800037946,1
201800037946,4
201800037947,1
201800037947,4
201800037948,4
201800037948,1
201800037949,1
201800037949,1
201800037949,4
201800037950,1
201800037950,4
201800037951,1
201800037951,1
201800037951,4
201800037952,1
201800037952,4
201800037953,1
201800037953,4
201800037954,1
201800037954,4
201800037955,1
201800037955,4
201800037955,1
201800037956,1
201800037956,4
201800037957,1
201800037957,3
201800037958,1
201800037958,4
201800037959,4
201800037959,1
201800037960,4
201800037960,1
201800037960,4
201800037960,4
201800037961,1
201800037961,4
201800037961,1
201800037962,1
201800037962,4
201800037963,1
201800037963,4
201800037964,1
201800037964,4
201800037964,1
201800037965,4
201800037965,1
201800037966,4
201800037967,1
201800037967,4
201800037968,1
201800037968,4
201800037969,1
201800037969,4
201800037970,1
201800037970,4
201800037971,1
201800037971,4
201800037972,1
201800037972,4
201800037972,1
201800037973,1
201800037973,3
201800037974,1
201800037974,4
201800037974,4
201800037975,4
201800037975,1
201800037976,1
201800037976,4
201800037977,1
201800037977,3
201800037978,1
201800037978,1
201800037978,4
201800037979,1
201800037979,4
201800037980,4
201800037981,1
201800037981,4
201800037982,1
201800037982,1
201800037982,4
201800037983,4
201800037983,1
201800037984,1
201800037984,4
201800037985,1
201800037985,4
201800037986,1
201800037986,4
201800037987,1
201800037987,4
201800037988,4
201800037988,1
201800037989,1
201800037989,4
201800037990,4
201800037991,4
201800037992,4
201800037992,4
201800037992,4
201800037992,1
201800037993,1
201800037993,4
201800037994,1
201800037994,4
201800037994,4
201800037995,1
201800037995,4
201800037996,1
201800037996,4
201800037997,1
201800037997,4
201800037997,4
201800037998,1
201800037998,4
201800037999,3
201800037999,1
201800038000,1
201800038000,1
201800038000,4
201800038000,1
201800038001,1
201800038001,3
201800038002,4
201800038003,1
201800038003,4
201800038004,4
201800038004,4
201800038005,4
201800038005,3
201800038006,4
201800038007,4
201800038008,1
201800038008,3
201800038009,4
201800038009,1
201800038010,4
201800038010,1
201800038011,4
201800038011,1
201800038011,1
201800038012,4
201800038013,4
201800038013,1
201800038014,3
201800038014,1
201800038015,1
201800038015,4
201800038016,1
201800038016,4
201800038017,4
201800038017,1
201800038018,4
201800038019,1
201800038019,4
201800038020,1
201800038020,4
201800038021,1
201800038021,4
201800038022,4
201800038023,1
201800038023,3
201800038024,1
201800038024,4
201800038025,4
201800038025,1
201800038026,4
201800038027,1
201800038027,4
201800038028,1
201800038028,4
201800038029,1
201800038029,4
201800038030,4
201800038031,4
201800038031,1
201800038032,1
201800038032,3
201800038033,1
201800038033,4
201800038033,4
201800038034,4
201800038034,1
201800038035,3
201800038036,1
201800038036,3
201800038037,1
201800038037,4
201800038038,4
201800038038,1
201800038039,4
201800038039,1
201800038040,1
201800038040,4
201800038041,1
201800038041,4
201800038042,3
201800038043,1
201800038043,4
201800038044,1
201800038044,1
201800038044,4
201800038045,1
201800038045,4
201800038046,1
201800038046,4
201800038047,4
201800038047,1
201800038047,1
201800038048,1
201800038048,3
201800038049,1
201800038049,4
201800038050,4
201800038050,1
201800038051,1
201800038051,4
201800038052,1
201800038052,4
201800038053,1
201800038053,4
201800038053,1
201800038054,1
201800038054,4
201800038055,4
201800038055,4
201800038056,4
201800038056,1
201800038057,2
201800038058,1
201800038058,4
201800038059,4
201800038059,1
201800038060,4
201800038060,1
201800038061,1
201800038061,1
201800038061,4
201800038062,4
201800038063,1
201800038063,4
201800038064,4
201800038064,1
201800038065,4
201800038065,4
201800038066,4
201800038066,1
201800038067,4
201800038067,1
201800038068,1
201800038068,1
201800038068,4
201800038069,1
201800038069,4
201800038070,1
201800038070,4
201800038071,4
201800038071,1
201800038072,4
201800038072,1
201800038073,3
201800038073,1
201800038074,3
201800038074,3
201800038075,4
201800038076,4
201800038076,1
201800038077,1
201800038077,1
201800038077,4
201800038077,1
201800038078,1
201800038078,4
201800038079,1
201800038079,4
201800038080,1
201800038080,4
201800038081,1
201800038081,1
201800038081,4
201800038082,1
201800038082,1
201800038082,4
201800038083,1
201800038083,4
201800038084,1
201800038084,4
201800038084,1
201800038085,1
201800038085,4
201800038086,4
201800038086,1
201800038087,1
201800038087,4
201800038088,1
201800038088,4
201800038088,4
201800038088,4
201800038088,1
201800038089,4
201800038089,1
201800038090,4
201800038090,4
201800038090,1
201800038090,4
201800038090,1
201800038090,1
201800038090,1
201800038090,4
201800038090,1
201800038090,4
201800038090,1
201800038090,1
201800038090,4
201800038090,1
201800038090,1
201800038091,1
201800038091,4
201800038092,4
201800038092,1
201800038092,1
201800038093,1
201800038093,4
201800038093,4
201800038094,1
201800038094,4
201800038095,1
201800038095,4
201800038096,1
201800038096,3
201800038097,4
201800038097,1
201800038098,1
201800038098,4
201800038099,4
201800038100,1
201800038100,1
201800038100,4
201800038101,1
201800038101,4
201800038102,4
201800038103,4
201800038103,1
201800038104,1
201800038104,4
201800038105,4
201800038105,1
201800038106,4
201800038107,4
201800038108,1
201800038108,1
201800038108,4
201800038109,1
201800038109,4
201800038110,1
201800038110,3
201800038111,4
201800038112,4
201800038113,1
201800038113,4
201800038114,4
201800038114,4
201800038115,1
201800038115,4
201800038116,1
201800038116,4
201800038117,1
201800038117,4
201800038118,1
201800038118,4
201800038119,4
201800038120,1
201800038120,4
201800038121,1
201800038121,4
201800038121,1
201800038122,4
201800038123,1
201800038123,2
201800038124,3
201800038125,1
201800038125,4
201800038126,4
201800038127,1
201800038127,4
201800038128,1
201800038128,4
201800038129,1
201800038129,1
201800038129,4
201800038129,1
201800038130,4
201800038130,1
201800038131,1
201800038131,4
201800038131,4
201800038132,1
201800038132,4
201800038133,4
201800038133,1
201800038134,4
201800038135,4
201800038135,4
201800038136,4
201800038137,1
201800038137,1
201800038137,4
201800038137,4
201800038137,4
201800038138,4
201800038138,1
201800038139,1
201800038139,4
201800038140,4
201800038140,1
201800038141,4
201800038142,1
201800038142,4
201800038142,1
201800038143,4
201800038143,1
201800038144,4
201800038144,1
201800038145,1
201800038145,4
201800038146,1
201800038146,4
201800038147,4
201800038148,4
201800038148,1
201800038149,3
201800038149,1
201800038150,1
201800038150,4
201800038151,4
201800038151,3
201800038151,4
201800038152,1
201800038152,1
201800038152,4
201800038153,4
201800038153,1
201800038154,1
201800038154,4
201800038155,1
201800038155,4
201800038155,4
201800038156,1
201800038156,4
201800038157,1
201800038157,4
201800038158,4
201800038158,1
201800038159,1
201800038159,4
201800038160,1
201800038160,4
201800038160,1
201800038161,1
201800038161,4
201800038162,1
201800038162,4
201800038163,1
201800038163,4
201800038164,1
201800038164,4
201800038165,1
201800038165,4
201800038165,1
201800038166,4
201800038166,1
201800038167,1
201800038167,4
201800038168,4
201800038168,4
201800038168,1
201800038169,1
201800038169,4
201800038170,1
201800038170,4
201800038171,1
201800038171,4
201800038172,1
201800038172,4
201800038173,1
201800038173,4
201800038174,4
201800038174,1
201800038175,4
201800038176,1
201800038176,1
201800038176,4
201800038177,4
201800038177,4
201800038177,4
201800038178,4
201800038178,4
201800038178,4
201800038179,4
201800038179,4
201800038179,1
201800038180,1
201800038180,4
201800038181,1
201800038181,4
201800038182,1
201800038182,3
201800038182,1
201800038183,1
201800038183,4
201800038184,4
201800038184,1
201800038185,1
201800038185,4
201800038186,1
201800038186,3
201800038187,1
201800038187,3
201800038188,1
201800038188,3
201800038189,4
201800038190,2
201800038191,1
201800038191,3
201800038192,1
201800038192,4
201800038193,3
201800038194,4
201800038194,1
201800038195,1
201800038195,4
201800038196,1
201800038196,3
201800038197,3
201800038197,1
201800038198,3
201800038198,1
201800038199,1
201800038199,3
201800038200,1
201800038200,3
201800038201,3
201800038201,1
201800038202,3
201800038202,3
201800038203,4
201800038203,1
201800038204,1
201800038204,4
201800038205,1
201800038205,4
201800038206,1
201800038206,3
201800038207,1
201800038207,3
201800038208,1
